Mar 1, 2023	Wednesday		05:45 PM - 09:15 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 1, 2023	Wednesday		05:45 PM - 09:15 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 2, 2023	Thursday		05:45 PM - 09:00 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 3, 2023	Friday		05:45 PM - 09:00 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 4, 2023	Saturday		10:00 AM - 08:00 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 6, 2023	Monday		05:45 PM - 09:00 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 7, 2023	Tuesday		05:45 PM - 09:00 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 8, 2023	Wednesday		05:45 PM - 09:15 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 9, 2023	Thursday		05:45 PM - 09:00 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 10, 2023	Friday		05:45 PM - 09:00 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 11, 2023	Saturday		09:00 AM - 05:00 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 13, 2023	Monday		05:45 PM - 09:00 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 14, 2023	Tuesday		05:45 PM - 09:00 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 15, 2023	Wednesday		05:45 PM - 09:15 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 16, 2023	Thursday		05:45 PM - 09:00 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 17, 2023	Friday		05:45 PM - 09:00 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 18, 2023	Saturday		09:00 AM - 05:00 PM	Lower Woodland Playfield Ballfield 01	R108422	1
Mar 20, 2023	Monday		05:45 PM - 09:00 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 21, 2023	Tuesday		05:45 PM - 09:00 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 22, 2023	Wednesday		06:00 PM - 09:30 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 23, 2023	Thursday		05:45 PM - 09:00 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 24, 2023	Friday		06:00 PM - 09:15 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 25, 2023	Saturday		09:00 AM - 03:15 PM	Lower Woodland Playfield Ballfield 01	R108422	1
Mar 27, 2023	Monday		06:00 PM - 09:15 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 28, 2023	Tuesday		05:45 PM - 09:00 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 29, 2023	Wednesday		06:00 PM - 08:15 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 30, 2023	Thursday		05:45 PM - 09:00 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Mar 31, 2023	Friday		06:00 PM - 09:15 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Apr 1, 2023	Saturday		09:00 AM - 03:30 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Apr 3, 2023	Monday		06:00 PM - 09:15 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Apr 4, 2023	Tuesday		05:45 PM - 09:00 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Apr 5, 2023	Wednesday		06:00 PM - 08:15 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Apr 6, 2023	Thursday		05:45 PM - 08:15 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Apr 7, 2023	Friday		06:00 PM - 09:15 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Apr 8, 2023	Saturday		09:00 AM - 03:30 PM	Lower Woodland Playfield Ballfield 01	R108422	1
Apr 8, 2023	Saturday		06:00 PM - 08:00 PM	Loyal Heights Playfield Ballfield 01	R108421	1
Apr 10, 2023	Monday		06:00 PM - 08:30 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Apr 11, 2023	Tuesday		05:45 PM - 09:00 PM	Lower Woodland Playfield Ballfield 01	R108422	1
Apr 12, 2023	Wednesday		05:45 PM - 08:30 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Apr 13, 2023	Thursday		05:45 PM - 09:00 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Apr 14, 2023	Friday		07:30 PM - 09:00 PM	Lower Woodland Playfield Ballfield 01	R108421	1
Apr 15, 2023	Saturday		09:00 AM - 03:30 PM	Lower Woodland Playfield Ballfield 01	R108422	1
